@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs_nn-1 numeric
@attribute inputs_nn-2 numeric
@attribute inputs_nn-3 numeric
@attribute inputs_nn-4 numeric
@attribute inputs_nn-5 numeric
@attribute inputs_nn-6 numeric
@attribute inputs_nn-7 numeric
@attribute inputs_nn-8 numeric
@attribute inputs_nn-9 numeric
@attribute inputs_nn-10 numeric
@attribute inputs_nn-11 numeric
@attribute inputs_nn-12 numeric
@attribute inputs_nn-13 numeric
@attribute inputs_nn-14 numeric
@attribute inputs_nn-15 numeric
@attribute inputs_nn-16 numeric
@attribute outputs_nn-1 numeric
@attribute outputs_nn-2 numeric
@attribute outputs_nn-3 numeric
@attribute outputs_nn-4 numeric
@attribute outputs_nn-5 numeric
@attribute outputs_nn-6 numeric
@attribute outputs_nn-7 numeric
@attribute outputs_nn-8 numeric
@attribute outputs_nn-9 numeric
@attribute outputs_nn-10 numeric

@data
6073,'2018/09/27 11:52:29:531',10,0.465289,0.444316,0.417983,0.388842,0.359566,0.332627,0.309997,0.292942,0.281914,0.276561,0.275853,0.278284,0.000002,0.000512,0.000665,0,1,0,0,0,0,0,0,0,0,0
6074,'2018/09/27 11:52:29:578',10,0.450673,0.440054,0.425988,0.409203,0.390535,0.370873,0.351094,0.332004,0.314289,0.29848,0.284931,0.27381,0.000002,0.00048,0.000663,0,1,0,0,0,0,0,0,0,0,0
6075,'2018/09/27 11:52:29:623',10,0.499416,0.476545,0.447654,0.415387,0.382528,0.351666,0.324903,0.303632,0.28844,0.279108,0.274738,0.273955,0.000002,0.000536,0.000668,0,1,0,0,0,0,0,0,0,0,0
6076,'2018/09/27 11:52:29:682',10,0.386168,0.377256,0.365683,0.352247,0.337834,0.323338,0.309582,0.297253,0.286849,0.278655,0.272737,0.268957,0,0.000215,0.000663,0,1,0,0,0,0,0,0,0,0,0
6077,'2018/09/27 11:52:29:728',10,0.376032,0.364153,0.348895,0.331455,0.313144,0.295256,0.278944,0.265117,0.254374,0.246969,0.242826,0.241578,0,0.000413,0.000662,0,1,0,0,0,0,0,0,0,0,0
6078,'2018/09/27 11:52:29:774',10,0.410615,0.400812,0.388387,0.374409,0.359971,0.346053,0.333404,0.322481,0.313438,0.306159,0.300335,0.295554,0.000001,0.000315,0.000659,0,1,0,0,0,0,0,0,0,0,0
6079,'2018/09/27 11:52:29:833',10,0.4282,0.418818,0.406607,0.392373,0.377005,0.361385,0.34631,0.332426,0.320182,0.309812,0.301339,0.294608,0.000001,0.000477,0.00066,0,1,0,0,0,0,0,0,0,0,0
6080,'2018/09/27 11:52:29:879',10,0.433821,0.415893,0.393156,0.367629,0.341471,0.31674,0.295166,0.277987,0.265848,0.258782,0.256268,0.257361,0,0.000334,0.000656,0,1,0,0,0,0,0,0,0,0,0
6081,'2018/09/27 11:52:29:926',10,0.42848,0.408094,0.382148,0.352875,0.322684,0.293897,0.268514,0.248019,0.233274,0.224481,0.221233,0.222634,0,0.000453,0.000647,0,1,0,0,0,0,0,0,0,0,0
6082,'2018/09/27 11:52:29:983',10,0.445673,0.427954,0.405831,0.381505,0.35722,0.334953,0.316172,0.301687,0.291611,0.28544,0.282217,0.280762,0.000001,0.000417,0.00065,0,1,0,0,0,0,0,0,0,0,0
6083,'2018/09/27 11:52:30:030',10,0.429564,0.418377,0.403795,0.386768,0.368356,0.349632,0.331582,0.315036,0.300601,0.288635,0.279243,0.272298,0.000001,0.000346,0.000648,0,1,0,0,0,0,0,0,0,0,0
6084,'2018/09/27 11:52:30:077',10,0.411351,0.399806,0.385062,0.368343,0.350968,0.334209,0.319161,0.306636,0.297097,0.290642,0.287025,0.285723,0.000001,0.000574,0.00065,0,1,0,0,0,0,0,0,0,0,0
6085,'2018/09/27 11:52:30:123',10,0.375117,0.367076,0.356865,0.345378,0.333571,0.322353,0.312485,0.304503,0.298674,0.294981,0.293155,0.292724,0,0.000286,0.000646,0,1,0,0,0,0,0,0,0,0,0
6086,'2018/09/27 11:52:30:181',10,0.4444,0.431156,0.41415,0.394704,0.374244,0.354144,0.335588,0.31946,0.306282,0.296194,0.28899,0.28419,0.000001,0.000467,0.000647,0,1,0,0,0,0,0,0,0,0,0
6087,'2018/09/27 11:52:30:228',10,0.418266,0.40617,0.390222,0.371317,0.350495,0.328858,0.307502,0.28744,0.269539,0.254469,0.242675,0.234359,0,0.000192,0.00064,0,1,0,0,0,0,0,0,0,0,0
6088,'2018/09/27 11:52:30:274',10,0.410261,0.392057,0.369008,0.343186,0.316801,0.291944,0.270354,0.253257,0.24126,0.234346,0.231944,0.233066,0,0.00039,0.000633,0,1,0,0,0,0,0,0,0,0,0
6089,'2018/09/27 11:52:30:332',10,0.438926,0.421647,0.399363,0.37374,0.346612,0.319804,0.294965,0.273426,0.256107,0.243475,0.235545,0.231942,0,0.000616,0.000629,0,1,0,0,0,0,0,0,0,0,0
6090,'2018/09/27 11:52:30:378',10,0.434772,0.422847,0.408184,0.392167,0.375907,0.360088,0.34499,0.330659,0.317136,0.304642,0.293633,0.284695,0.000001,0.000414,0.000632,0,1,0,0,0,0,0,0,0,0,0
6091,'2018/09/27 11:52:30:425',10,0.474197,0.454981,0.430591,0.403167,0.37498,0.348173,0.324526,0.305272,0.291007,0.28168,0.27667,0.274933,0.000001,0.000742,0.000639,0,1,0,0,0,0,0,0,0,0,0
6092,'2018/09/27 11:52:30:483',10,0.379716,0.368295,0.354098,0.338635,0.323487,0.310111,0.299661,0.292859,0.289926,0.290583,0.294116,0.299496,0.000001,0.00046,0.00064,0,1,0,0,0,0,0,0,0,0,0
6093,'2018/09/27 11:52:30:529',10,0.398273,0.384882,0.367416,0.347026,0.325019,0.302747,0.2815,0.262408,0.246359,0.23394,0.225413,0.220713,0,0.000435,0.000636,0,1,0,0,0,0,0,0,0,0,0
6094,'2018/09/27 11:52:30:576',10,0.463242,0.449352,0.43107,0.409451,0.385708,0.361122,0.336947,0.314325,0.294214,0.277324,0.264093,0.254669,0,0.00044,0.000636,0,1,0,0,0,0,0,0,0,0,0
6095,'2018/09/27 11:52:30:633',10,0.434017,0.416152,0.394896,0.37298,0.352765,0.335795,0.322599,0.312749,0.305153,0.298481,0.2916,0.283897,0,0.000672,0.000639,0,1,0,0,0,0,0,0,0,0,0
6096,'2018/09/27 11:52:30:680',10,0.372241,0.367151,0.360344,0.352113,0.342796,0.332753,0.322347,0.311914,0.301754,0.292112,0.283171,0.275053,0,0.000227,0.000636,0,1,0,0,0,0,0,0,0,0,0
6097,'2018/09/27 11:52:30:727',10,0.461292,0.43725,0.406988,0.373382,0.339466,0.308073,0.281514,0.261347,0.248254,0.242042,0.241759,0.245902,0,0.000396,0.000638,0,1,0,0,0,0,0,0,0,0,0
6098,'2018/09/27 11:52:30:773',10,0.417092,0.406438,0.392486,0.376102,0.358276,0.340037,0.32238,0.306187,0.292167,0.280811,0.272365,0.266833,0.000001,0.000246,0.000636,0,1,0,0,0,0,0,0,0,0,0
6099,'2018/09/27 11:52:30:831',10,0.373585,0.361089,0.34525,0.327489,0.309329,0.292228,0.27742,0.265796,0.257825,0.253536,0.252553,0.254176,0.000001,0.000404,0.000635,0,1,0,0,0,0,0,0,0,0,0
6100,'2018/09/27 11:52:30:879',10,0.445616,0.428395,0.406852,0.383137,0.359482,0.337917,0.320023,0.306754,0.298359,0.294403,0.29389,0.295457,0.000001,0.000373,0.000637,0,1,0,0,0,0,0,0,0,0,0
6101,'2018/09/27 11:52:30:924',10,0.472073,0.456638,0.436424,0.412686,0.386848,0.360391,0.334733,0.311126,0.290566,0.27373,0.260953,0.252222,0.000001,0.000614,0.000638,0,1,0,0,0,0,0,0,0,0,0
6102,'2018/09/27 11:52:30:982',10,0.463742,0.446364,0.423871,0.397876,0.370173,0.342563,0.316696,0.293933,0.275241,0.261144,0.251714,0.246615,0.000001,0.000329,0.00064,0,1,0,0,0,0,0,0,0,0,0
6103,'2018/09/27 11:52:31:029',10,0.454421,0.435266,0.410703,0.382688,0.353349,0.324766,0.298771,0.276776,0.259675,0.247794,0.240931,0.238432,0.000001,0.000346,0.00064,0,1,0,0,0,0,0,0,0,0,0
6104,'2018/09/27 11:52:31:075',10,0.45048,0.438243,0.422061,0.402806,0.381489,0.359191,0.336996,0.315914,0.296827,0.280432,0.267211,0.257413,0.000001,0.000341,0.00064,0,1,0,0,0,0,0,0,0,0,0
6105,'2018/09/27 11:52:31:133',10,0.454012,0.438765,0.419062,0.396351,0.372246,0.348372,0.326224,0.307036,0.291686,0.280639,0.273939,0.271232,0.000001,0.000407,0.00064,0,1,0,0,0,0,0,0,0,0,0
6106,'2018/09/27 11:52:31:179',10,0.438331,0.427342,0.412728,0.3952,0.375599,0.354838,0.333856,0.313557,0.294764,0.278169,0.264307,0.253524,0.000001,0.000642,0.000642,0,1,0,0,0,0,0,0,0,0,0
6107,'2018/09/27 11:52:31:226',10,0.374673,0.36783,0.358842,0.348239,0.336623,0.324617,0.312816,0.301742,0.291808,0.283291,0.276324,0.270896,0.000001,0.000875,0.000645,0,1,0,0,0,0,0,0,0,0,0
6108,'2018/09/27 11:52:31:284',10,0.393984,0.374613,0.35063,0.324665,0.299449,0.277467,0.260649,0.250146,0.246223,0.248277,0.254974,0.264482,0.000001,0.000595,0.000644,0,1,0,0,0,0,0,0,0,0,0
6109,'2018/09/27 11:52:31:330',10,0.386114,0.372828,0.356236,0.338024,0.319948,0.303611,0.29027,0.280695,0.275107,0.273187,0.27417,0.276986,0.000001,0.000255,0.000644,0,1,0,0,0,0,0,0,0,0,0
6110,'2018/09/27 11:52:31:377',10,0.416372,0.403241,0.386146,0.366232,0.344781,0.323106,0.302438,0.283838,0.268126,0.255835,0.24721,0.242216,0,0.000309,0.000641,0,1,0,0,0,0,0,0,0,0,0
6111,'2018/09/27 11:52:31:423',10,0.349438,0.3434,0.335775,0.32726,0.318586,0.310422,0.303302,0.297567,0.293333,0.290503,0.2888,0.287825,0,0.000578,0.000642,0,1,0,0,0,0,0,0,0,0,0
6112,'2018/09/27 11:52:31:481',10,0.432984,0.418809,0.400711,0.380197,0.358893,0.338373,0.319997,0.304776,0.293301,0.285709,0.281717,0.280697,0.000001,0.000708,0.000647,0,1,0,0,0,0,0,0,0,0,0
6113,'2018/09/27 11:52:31:529',10,0.441007,0.427084,0.409397,0.389481,0.368959,0.349353,0.331914,0.317497,0.306489,0.298816,0.293998,0.291262,0.000002,0.000612,0.000653,0,1,0,0,0,0,0,0,0,0,0
6114,'2018/09/27 11:52:31:574',10,0.403178,0.391362,0.376628,0.360486,0.344501,0.330088,0.318339,0.309888,0.304859,0.30288,0.303167,0.304663,0.000001,0.000217,0.00065,0,1,0,0,0,0,0,0,0,0,0
6115,'2018/09/27 11:52:31:632',10,0.413656,0.399264,0.380628,0.359067,0.336025,0.312939,0.291112,0.271611,0.255208,0.242356,0.233198,0.227612,0,0.000349,0.000647,0,1,0,0,0,0,0,0,0,0,0
6116,'2018/09/27 11:52:31:679',10,0.452739,0.434985,0.412434,0.38705,0.36093,0.336064,0.314119,0.296283,0.28317,0.274814,0.270731,0.270052,0.000001,0.000604,0.000648,0,1,0,0,0,0,0,0,0,0,0
6117,'2018/09/27 11:52:31:725',10,0.443405,0.428163,0.408736,0.386743,0.363897,0.341806,0.321794,0.304785,0.291236,0.281148,0.274144,0.269586,0.000001,0.000783,0.000647,0,1,0,0,0,0,0,0,0,0,0
6118,'2018/09/27 11:52:31:783',10,0.426092,0.411134,0.391631,0.368872,0.344322,0.319503,0.295867,0.274693,0.256985,0.243416,0.234291,0.229546,0.000001,0.000412,0.000646,0,1,0,0,0,0,0,0,0,0,0
6119,'2018/09/27 11:52:31:829',10,0.419449,0.40603,0.388669,0.368632,0.347342,0.326251,0.306713,0.289873,0.276575,0.267303,0.262161,0.260881,0.000001,0.000381,0.000646,0,1,0,0,0,0,0,0,0,0,0
6120,'2018/09/27 11:52:31:876',10,0.425816,0.417648,0.406834,0.393933,0.379584,0.364456,0.349198,0.334393,0.320525,0.307949,0.296882,0.287405,0.000001,0.000312,0.000644,0,1,0,0,0,0,0,0,0,0,0
6121,'2018/09/27 11:52:31:922',10,0.429737,0.405895,0.376188,0.343651,0.311397,0.282208,0.258207,0.240642,0.229829,0.225225,0.225635,0.229483,0,0.000907,0.000642,0,1,0,0,0,0,0,0,0,0,0
6122,'2018/09/27 11:52:31:980',10,0.413303,0.4009,0.385213,0.367654,0.349706,0.332742,0.317865,0.305796,0.296817,0.290782,0.287188,0.285287,0.000001,0.00113,0.000646,0,1,0,0,0,0,0,0,0,0,0
6123,'2018/09/27 11:52:32:027',10,0.478588,0.457034,0.429598,0.398631,0.366664,0.336127,0.309094,0.287089,0.270963,0.260864,0.256296,0.25625,0.000002,0.000428,0.000654,0,1,0,0,0,0,0,0,0,0,0
6124,'2018/09/27 11:52:32:073',10,0.418035,0.408186,0.395248,0.379977,0.363225,0.345868,0.328732,0.312538,0.297852,0.285059,0.274358,0.265771,0.000001,0.000365,0.000653,0,1,0,0,0,0,0,0,0,0,0
6125,'2018/09/27 11:52:32:132',10,0.457461,0.441605,0.421064,0.397304,0.371963,0.346698,0.32304,0.30226,0.285272,0.272573,0.264221,0.259873,0.000001,0.000578,0.000655,0,1,0,0,0,0,0,0,0,0,0
6126,'2018/09/27 11:52:32:179',10,0.481637,0.463719,0.440543,0.41379,0.385318,0.356993,0.330512,0.307267,0.288232,0.273912,0.26434,0.25912,0.000002,0.000522,0.000658,0,1,0,0,0,0,0,0,0,0,0
6127,'2018/09/27 11:52:32:224',10,0.403261,0.387737,0.368099,0.346119,0.323668,0.302487,0.283998,0.269157,0.258382,0.251565,0.248145,0.24725,0.000001,0.000355,0.000661,0,1,0,0,0,0,0,0,0,0,0
6128,'2018/09/27 11:52:32:282',10,0.456003,0.436874,0.412538,0.385086,0.356757,0.32968,0.305655,0.285975,0.271324,0.261767,0.256807,0.25552,0.000001,0.000595,0.000659,0,1,0,0,0,0,0,0,0,0,0
6129,'2018/09/27 11:52:32:329',10,0.43942,0.425961,0.408817,0.389426,0.369312,0.349904,0.332375,0.317527,0.305727,0.296907,0.290626,0.286175,0.000001,0.000573,0.000658,0,1,0,0,0,0,0,0,0,0,0
6130,'2018/09/27 11:52:32:375',10,0.426197,0.414503,0.39931,0.381665,0.362744,0.343743,0.325781,0.309803,0.296505,0.286292,0.279258,0.275203,0.000001,0.000453,0.000655,0,1,0,0,0,0,0,0,0,0,0
6131,'2018/09/27 11:52:32:433',10,0.480983,0.458071,0.429058,0.396548,0.363307,0.331938,0.304597,0.282779,0.267203,0.257806,0.253842,0.254062,0.000001,0.00058,0.000655,0,1,0,0,0,0,0,0,0,0,0
6132,'2018/09/27 11:52:32:480',10,0.46138,0.443365,0.420237,0.393824,0.366132,0.339148,0.314649,0.294041,0.278251,0.267668,0.262155,0.261112,0.000002,0.00067,0.000661,0,1,0,0,0,0,0,0,0,0,0
6133,'2018/09/27 11:52:32:526',10,0.406687,0.399653,0.390249,0.378886,0.366053,0.352288,0.338147,0.324176,0.310879,0.298696,0.287977,0.27897,0.000001,0.000369,0.000663,0,1,0,0,0,0,0,0,0,0,0
6134,'2018/09/27 11:52:32:573',10,0.451004,0.437202,0.419234,0.398299,0.375731,0.352879,0.330992,0.311117,0.294025,0.280174,0.269699,0.262444,0,0.00042,0.00066,0,1,0,0,0,0,0,0,0,0,0
6135,'2018/09/27 11:52:32:630',10,0.428336,0.41193,0.391379,0.368707,0.346023,0.325245,0.307878,0.294842,0.286401,0.282186,0.281304,0.282525,0,0.000219,0.000655,0,1,0,0,0,0,0,0,0,0,0
6136,'2018/09/27 11:52:32:678',10,0.403868,0.389076,0.370188,0.348784,0.32658,0.305256,0.286282,0.270782,0.259444,0.252485,0.249662,0.250351,0,0.00025,0.000651,0,1,0,0,0,0,0,0,0,0,0
6137,'2018/09/27 11:52:32:724',10,0.432622,0.422867,0.410102,0.395121,0.378819,0.362112,0.34586,0.330801,0.317491,0.306275,0.297268,0.290373,0.000001,0.000521,0.000651,0,1,0,0,0,0,0,0,0,0,0
6138,'2018/09/27 11:52:32:781',10,0.423519,0.410616,0.394565,0.37682,0.358694,0.341229,0.325206,0.311225,0.299786,0.291294,0.28598,0.283768,0.000001,0.000644,0.000653,0,1,0,0,0,0,0,0,0,0,0
6139,'2018/09/27 11:52:32:829',10,0.450435,0.436107,0.417385,0.39547,0.371727,0.347578,0.324385,0.303348,0.285424,0.271257,0.261156,0.255087,0.000001,0.000867,0.000656,0,1,0,0,0,0,0,0,0,0,0
6140,'2018/09/27 11:52:32:874',10,0.425997,0.411911,0.393834,0.373192,0.351539,0.330401,0.311123,0.294752,0.281958,0.273002,0.267758,0.26577,0.000001,0.000381,0.000647,0,1,0,0,0,0,0,0,0,0,0
6141,'2018/09/27 11:52:32:932',10,0.474468,0.451185,0.425318,0.401085,0.381296,0.366727,0.356223,0.347441,0.33796,0.326318,0.312616,0.298482,0.000003,0.001087,0.000657,0,1,0,0,0,0,0,0,0,0,0
6142,'2018/09/27 11:52:32:979',10,0.428704,0.415227,0.397762,0.377535,0.355898,0.3342,0.313671,0.295328,0.279913,0.267868,0.259346,0.254248,0.000002,0.001165,0.000661,0,1,0,0,0,0,0,0,0,0,0
6143,'2018/09/27 11:52:33:025',10,0.468858,0.446264,0.417952,0.386662,0.355203,0.326093,0.301266,0.28189,0.26833,0.260219,0.256644,0.256379,0.000001,0.00044,0.000659,0,1,0,0,0,0,0,0,0,0,0
6144,'2018/09/27 11:52:33:083',10,0.424123,0.410231,0.392542,0.372558,0.351875,0.332007,0.314223,0.299425,0.288088,0.280252,0.275581,0.273461,0.000001,0.000332,0.000659,0,1,0,0,0,0,0,0,0,0,0
6145,'2018/09/27 11:52:33:130',10,0.431045,0.415724,0.396673,0.375778,0.354846,0.335334,0.318165,0.303663,0.291628,0.281509,0.272639,0.264471,0.000001,0.000419,0.000655,0,1,0,0,0,0,0,0,0,0,0
6146,'2018/09/27 11:52:33:176',10,0.39739,0.383104,0.365096,0.345054,0.324764,0.305894,0.289807,0.277418,0.269121,0.264782,0.263807,0.265267,0,0.000315,0.000656,0,1,0,0,0,0,0,0,0,0,0
6147,'2018/09/27 11:52:33:223',10,0.42635,0.410679,0.390465,0.367226,0.342634,0.318363,0.295929,0.276565,0.261122,0.250028,0.243282,0.240505,0.000001,0.000443,0.000656,0,1,0,0,0,0,0,0,0,0,0
6148,'2018/09/27 11:52:33:281',10,0.483751,0.461929,0.434801,0.40501,0.375089,0.347165,0.322796,0.302943,0.28801,0.277913,0.272123,0.269721,0.000001,0.000722,0.000654,0,1,0,0,0,0,0,0,0,0,0
6149,'2018/09/27 11:52:33:328',10,0.366037,0.351186,0.33279,0.312856,0.293469,0.276525,0.263494,0.255254,0.252007,0.253298,0.258116,0.265081,0,0.000145,0.000651,0,1,0,0,0,0,0,0,0,0,0
6150,'2018/09/27 11:52:33:374',10,0.469335,0.45272,0.431724,0.408226,0.384163,0.361285,0.340951,0.324004,0.310728,0.300901,0.293918,0.288957,0.000001,0.000713,0.000651,0,1,0,0,0,0,0,0,0,0,0
6151,'2018/09/27 11:52:33:432',10,0.450913,0.43508,0.415606,0.39439,0.373043,0.352658,0.333796,0.316643,0.301258,0.287784,0.276546,0.267981,0.000001,0.000253,0.000651,0,1,0,0,0,0,0,0,0,0,0
6152,'2018/09/27 11:52:33:478',10,0.426282,0.414748,0.399652,0.381941,0.362692,0.343028,0.324027,0.306644,0.291642,0.279542,0.2706,0.264803,0.000002,0.001239,0.000657,0,1,0,0,0,0,0,0,0,0,0
6153,'2018/09/27 11:52:33:524',10,0.444692,0.431061,0.41317,0.392096,0.369069,0.345379,0.322274,0.300875,0.282097,0.266594,0.254731,0.246577,0.000001,0.000839,0.00066,0,1,0,0,0,0,0,0,0,0,0
6154,'2018/09/27 11:52:33:583',10,0.421926,0.408835,0.392039,0.372869,0.352772,0.333163,0.315288,0.300107,0.288223,0.279852,0.27484,0.272722,0.000002,0.000364,0.000665,0,1,0,0,0,0,0,0,0,0,0
6155,'2018/09/27 11:52:33:629',10,0.445234,0.420284,0.391953,0.364492,0.340927,0.322455,0.30851,0.297402,0.287273,0.276978,0.266569,0.257224,0.000001,0.000402,0.000663,0,1,0,0,0,0,0,0,0,0,0
6156,'2018/09/27 11:52:33:675',10,0.417695,0.406079,0.392366,0.378016,0.363914,0.350308,0.337074,0.324127,0.311776,0.300803,0.292242,0.286938,0.000001,0.000542,0.000667,0,1,0,0,0,0,0,0,0,0,0
6157,'2018/09/27 11:52:33:733',10,0.428753,0.417851,0.403389,0.386101,0.366846,0.346551,0.326148,0.306523,0.288459,0.272596,0.259398,0.24914,0.000001,0.000843,0.000665,0,1,0,0,0,0,0,0,0,0,0
6158,'2018/09/27 11:52:33:780',10,0.462822,0.444681,0.42292,0.399704,0.376542,0.35427,0.333379,0.314414,0.298143,0.285383,0.276584,0.27145,0.000001,0.000396,0.000664,0,1,0,0,0,0,0,0,0,0,0
6159,'2018/09/27 11:52:33:827',10,0.443891,0.42639,0.404159,0.379135,0.353383,0.328863,0.307217,0.28961,0.276642,0.268332,0.264187,0.263327,0.000001,0.000276,0.000665,0,1,0,0,0,0,0,0,0,0,0
6160,'2018/09/27 11:52:33:873',10,0.465813,0.44245,0.413155,0.38079,0.34834,0.31855,0.293596,0.274868,0.262863,0.25722,0.25686,0.260225,0.000001,0.000378,0.000662,0,1,0,0,0,0,0,0,0,0,0
6161,'2018/09/27 11:52:33:931',10,0.448037,0.431462,0.410175,0.385835,0.360244,0.335156,0.312106,0.29227,0.27638,0.264692,0.257021,0.252817,0.000001,0.000578,0.000662,0,1,0,0,0,0,0,0,0,0,0
6162,'2018/09/27 11:52:33:978',10,0.44284,0.424135,0.400712,0.374898,0.349125,0.325631,0.306192,0.291925,0.283193,0.27962,0.280194,0.283471,0.000001,0.000923,0.000659,0,1,0,0,0,0,0,0,0,0,0
6163,'2018/09/27 11:52:34:024',10,0.436936,0.42556,0.410845,0.393843,0.375697,0.357524,0.340311,0.324828,0.311576,0.300775,0.292377,0.286123,0.000001,0.000442,0.000664,0,1,0,0,0,0,0,0,0,0,0
6164,'2018/09/27 11:52:34:082',10,0.424925,0.413,0.397569,0.379752,0.360804,0.342,0.32452,0.309355,0.297225,0.288528,0.283328,0.281368,0.000001,0.000342,0.000658,0,1,0,0,0,0,0,0,0,0,0
6165,'2018/09/27 11:52:34:129',10,0.45543,0.443188,0.42737,0.409047,0.389318,0.369195,0.349541,0.331053,0.314271,0.299602,0.287329,0.277607,0.000001,0.000733,0.000656,0,1,0,0,0,0,0,0,0,0,0
6166,'2018/09/27 11:52:34:175',10,0.388253,0.380385,0.370117,0.358111,0.345114,0.331889,0.319151,0.30751,0.297422,0.289162,0.282814,0.278277,0.000001,0.000453,0.000656,0,1,0,0,0,0,0,0,0,0,0
6167,'2018/09/27 11:52:34:233',10,0.452168,0.438929,0.421545,0.401058,0.378662,0.355612,0.333133,0.312329,0.294114,0.27915,0.267821,0.260222,0.000001,0.000397,0.000658,0,1,0,0,0,0,0,0,0,0,0
6168,'2018/09/27 11:52:34:279',10,0.447634,0.435653,0.419987,0.401632,0.381708,0.361373,0.341727,0.323724,0.308103,0.295343,0.285639,0.278912,0.000001,0.000342,0.000658,0,1,0,0,0,0,0,0,0,0,0
6169,'2018/09/27 11:52:34:326',10,0.3675,0.358783,0.347766,0.33546,0.322942,0.31123,0.301164,0.293327,0.287982,0.285071,0.284242,0.284918,0.000001,0.000449,0.000662,0,1,0,0,0,0,0,0,0,0,0
6170,'2018/09/27 11:52:34:384',10,0.422527,0.410026,0.393691,0.374567,0.353836,0.33272,0.312385,0.293843,0.277888,0.26504,0.255525,0.249283,0,0.000247,0.00066,0,1,0,0,0,0,0,0,0,0,0
6171,'2018/09/27 11:52:34:430',10,0.430692,0.418113,0.40165,0.382335,0.361347,0.339914,0.319221,0.300322,0.284063,0.27103,0.261521,0.255542,0,0.000333,0.00066,0,1,0,0,0,0,0,0,0,0,0
6172,'2018/09/27 11:52:34:477',10,0.388724,0.379731,0.367915,0.353977,0.338721,0.322988,0.307601,0.293297,0.280683,0.2702,0.262096,0.256425,0.000001,0.000929,0.000662,0,1,0,0,0,0,0,0,0,0,0
6173,'2018/09/27 11:52:34:523',10,0.46857,0.451461,0.429048,0.402722,0.374071,0.344763,0.316413,0.290467,0.26811,0.250183,0.23715,0.229089,0.000002,0.000379,0.000662,0,1,0,0,0,0,0,0,0,0,0
6174,'2018/09/27 11:52:34:581',10,0.413805,0.400713,0.383727,0.364045,0.343009,0.321998,0.302299,0.285009,0.270945,0.260591,0.254076,0.251188,0,0.000398,0.000657,0,1,0,0,0,0,0,0,0,0,0
6175,'2018/09/27 11:52:34:629',10,0.479747,0.459362,0.433507,0.404468,0.374669,0.346398,0.321548,0.301434,0.286686,0.277243,0.272439,0.27116,0.000001,0.000452,0.000655,0,1,0,0,0,0,0,0,0,0,0
6176,'2018/09/27 11:52:34:674',10,0.435656,0.416655,0.392762,0.366273,0.339621,0.31508,0.29451,0.279162,0.269568,0.265541,0.266251,0.270401,0.000001,0.000541,0.000659,0,1,0,0,0,0,0,0,0,0,0
6177,'2018/09/27 11:52:34:732',10,0.445949,0.43353,0.418326,0.401587,0.384072,0.36602,0.347393,0.328255,0.309084,0.290846,0.274777,0.26198,0.000001,0.000616,0.000665,0,1,0,0,0,0,0,0,0,0,0
6178,'2018/09/27 11:52:34:779',10,0.439846,0.429217,0.415248,0.398744,0.380595,0.361702,0.342901,0.324905,0.308265,0.29336,0.280399,0.269451,0.000001,0.000355,0.000665,0,1,0,0,0,0,0,0,0,0,0
6179,'2018/09/27 11:52:34:825',10,0.457681,0.444751,0.427959,0.408438,0.38742,0.366109,0.34557,0.326639,0.309879,0.295561,0.2837,0.274107,0.000001,0.000499,0.000666,0,1,0,0,0,0,0,0,0,0,0
6180,'2018/09/27 11:52:34:883',10,0.396013,0.388629,0.378771,0.366886,0.353503,0.339202,0.324585,0.31024,0.29671,0.284466,0.273883,0.265227,0,0.000301,0.000665,0,1,0,0,0,0,0,0,0,0,0
6181,'2018/09/27 11:52:34:929',10,0.391468,0.38538,0.37726,0.367474,0.356451,0.344648,0.332523,0.320507,0.308979,0.298248,0.288541,0.28,0,0.000466,0.000668,0,1,0,0,0,0,0,0,0,0,0
6182,'2018/09/27 11:52:34:976',10,0.447611,0.432647,0.413358,0.391196,0.367758,0.344629,0.323232,0.304705,0.289815,0.278911,0.271934,0.268469,0.000001,0.000588,0.000672,0,1,0,0,0,0,0,0,0,0,0
6183,'2018/09/27 11:52:35:034',10,0.452042,0.434987,0.41345,0.389416,0.364976,0.342085,0.322331,0.30678,0.29588,0.289466,0.286843,0.28693,0.000002,0.00063,0.000677,0,1,0,0,0,0,0,0,0,0,0
6184,'2018/09/27 11:52:35:080',10,0.478444,0.460304,0.436808,0.409647,0.380717,0.35195,0.325143,0.301813,0.283072,0.26955,0.261369,0.258164,0.000002,0.001088,0.000683,0,1,0,0,0,0,0,0,0,0,0
6185,'2018/09/27 11:52:35:127',10,0.433587,0.417751,0.397932,0.376085,0.354223,0.334163,0.31731,0.30451,0.296006,0.29147,0.290128,0.290929,0.000002,0.000774,0.000687,0,1,0,0,0,0,0,0,0,0,0
6186,'2018/09/27 11:52:35:173',10,0.450002,0.438373,0.423097,0.405079,0.385351,0.364994,0.345049,0.32645,0.309953,0.296095,0.285167,0.277217,0.000002,0.000418,0.00069,0,1,0,0,0,0,0,0,0,0,0
6187,'2018/09/27 11:52:35:231',10,0.474951,0.453141,0.425411,0.394161,0.36196,0.33126,0.304138,0.282094,0.265942,0.255786,0.251093,0.25084,0.000001,0.001165,0.000696,0,1,0,0,0,0,0,0,0,0,0
